481555,,,5,,,Alive,Good,,American linden,,,,,,,,,,,,,,,33 DERBY COURT,10302,,,,Staten Island,,,,,,,,40.62871327,-74.13198916,,
102336,,,19,,,Alive,Good,,American linden,,,,,,,,,,,,,,,534 EAST 11 STREET,10009,,,,Manhattan,,,,,,,,40.72775426,-73.98030025,,
167533,,,23,,,Alive,Fair,,littleleaf linden,,,,,,,,,,,,,,,32-007 77 STREET,11370,,,,Queens,,,,,,,,40.75691806,-73.8902875,,
700616,,,24,,,Alive,Good,,London planetree,,,,,,,,,,,,,,,88-007 156 AVENUE,11414,,,,Queens,,,,,,,,40.66370628,-73.84520207,,
348690,,,9,,,Alive,Fair,,Callery pear,,,,,,,,,,,,,,,113-003 169 STREET,11433,,,,Queens,,,,,,,,40.69147845,-73.78100744,,
304941,,,4,,,Alive,Good,,hawthorn,,,,,,,,,,,,,,,414 BEACH 58 STREET,11692,,,,Queens,,,,,,,,40.59556682,-73.78828309,,
398892,,,3,,,Alive,Good,,pin oak,,,,,,,,,,,,,,,32-22 UNION STREET,11354,,,,Queens,,,,,,,,40.76815768,-73.82686689,,
586588,,,13,,,Alive,Good,,littleleaf linden,,,,,,,,,,,,,,,249-017 FRANCIS LEWIS BOULEVARD,11422,,,,Queens,,,,,,,,40.66235209,-73.73260762,,
711536,,,14,,,Alive,Good,,silver linden,,,,,,,,,,,,,,,46-050 160 STREET,11358,,,,Queens,,,,,,,,40.75248128,-73.80700018,,
58634,,,14,,,Alive,Good,,honeylocust,,,,,,,,,,,,,,,214-020 NORTHERN BOULEVARD,11361,,,,Queens,,,,,,,,40.76028231,-73.76821638,,
224826,,,0,,,Stump,,,,,,,,,,,,,,,,,,985 EAST 10 STREET,11230,,,,Brooklyn,,,,,,,,40.6250035,-73.96617345,,
392478,,,5,,,Alive,Good,,honeylocust,,,,,,,,,,,,,,,9 SUMMER STREET,10305,,,,Staten Island,,,,,,,,40.60782117,-74.06417766,,
92766,,,18,,,Alive,Good,,Norway maple,,,,,,,,,,,,,,,11 SIDNEY PLACE,11201,,,,Brooklyn,,,,,,,,40.69240988,-73.99425,,
333545,,,11,,,Alive,Good,,Callery pear,,,,,,,,,,,,,,,506 9 AVENUE,10018,,,,Manhattan,,,,,,,,40.75609621,-73.99417237,,
296458,,,11,,,Alive,Good,,Callery pear,,,,,,,,,,,,,,,53 LEVIT AVENUE,10314,,,,Staten Island,,,,,,,,40.61896041,-74.14840374,,
220533,,,12,,,Alive,Good,,pin oak,,,,,,,,,,,,,,,132 VANDERBILT STREET,11218,,,,Brooklyn,,,,,,,,40.65184646,-73.98030974,,
249679,,,20,,,Alive,Good,,honeylocust,,,,,,,,,,,,,,,614 AVENUE J,11230,,,,Brooklyn,,,,,,,,40.62419534,-73.96967033,,
